UPZMUNCC,yr,wk,cases,OUTBREAK,prev_cases,cases_mean,active_weeks,division_lvl,lag1,lag2,roll3,prev_active,wk_sin,wk_cos
DHAMOIRHAT,2026,3,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
DHAMOIRHAT,2026,4,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
DHAMOIRHAT,2026,5,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
DHAMOIRHAT,2026,6,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
DHAMOIRHAT,2026,7,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
DHAMOIRHAT,2026,8,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
DHAMOIRHAT,2026,9,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
DHAMOIRHAT,2026,10,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
DHAMOIRHAT,2026,11,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
DHAMOIRHAT,2026,12,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
DHAMOIRHAT,2026,13,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
DHAMOIRHAT,2026,14,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
DHAMOIRHAT,2026,15,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
DHAMOIRHAT,2026,16,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
DHAMOIRHAT,2026,17,1,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.9898214418809328,0.14231483827328487
DHAMOIRHAT,2026,18,0,0,1.0,0.045454545454545456,1,RAJSHAHI,1.0,0.0,1.0,1,-0.9096319953545186,0.41541501300188605
DHAMOIRHAT,2026,19,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,1.0,1.0,0,-0.7557495743542587,0.6548607339452845
DHAMOIRHAT,2026,20,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,1.0,0,-0.5406408174555974,0.8412535328311812
DHAMOIRHAT,2026,21,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
DHAMOIRHAT,2026,22,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
DHAMRAI,2026,1,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
DHAMRAI,2026,2,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
DHAMRAI,2026,3,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
DHAMRAI,2026,4,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
DHAMRAI,2026,5,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
DHAMRAI,2026,6,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
DHAMRAI,2026,7,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
DHAMRAI,2026,8,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
DHAMRAI,2026,9,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
DHAMRAI,2026,10,1,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
DHAMRAI,2026,11,1,0,1.0,0.45454545454545453,6,DHAKA,1.0,0.0,1.0,1,5.66553889764798e-16,-1.0
DHAMRAI,2026,12,0,0,1.0,0.45454545454545453,6,DHAKA,1.0,1.0,2.0,1,-0.2817325568414294,-0.9594929736144975
DHAMRAI,2026,13,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,1.0,2.0,0,-0.5406408174555976,-0.8412535328311812
DHAMRAI,2026,14,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,1.0,0,-0.7557495743542582,-0.6548607339452852
DHAMRAI,2026,15,3,1,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
DHAMRAI,2026,16,2,1,3.0,0.45454545454545453,6,DHAKA,3.0,0.0,3.0,1,-0.9898214418809327,-0.14231483827328523
DHAMRAI,2026,17,2,1,2.0,0.45454545454545453,6,DHAKA,2.0,3.0,5.0,1,-0.9898214418809328,0.14231483827328487
DHAMRAI,2026,18,0,0,2.0,0.45454545454545453,6,DHAKA,2.0,2.0,7.0,1,-0.9096319953545186,0.41541501300188605
DHAMRAI,2026,19,1,0,0.0,0.45454545454545453,6,DHAKA,0.0,2.0,4.0,0,-0.7557495743542587,0.6548607339452845
DHAMRAI,2026,20,0,0,1.0,0.45454545454545453,6,DHAKA,1.0,0.0,3.0,1,-0.5406408174555974,0.8412535328311812
DHAMRAI,2026,21,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,1.0,1.0,0,-0.2817325568414298,0.9594929736144974
DHAMRAI,2026,22,0,0,0.0,0.45454545454545453,6,DHAKA,0.0,0.0,1.0,0,-1.133107779529596e-15,1.0
DHARMAPASHA,2026,1,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
DHARMAPASHA,2026,2,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
DHARMAPASHA,2026,3,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
DHARMAPASHA,2026,4,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
DHARMAPASHA,2026,5,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
DHARMAPASHA,2026,6,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
DHARMAPASHA,2026,7,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
DHARMAPASHA,2026,8,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
DHARMAPASHA,2026,9,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
DHARMAPASHA,2026,10,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
DHARMAPASHA,2026,11,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
DHARMAPASHA,2026,12,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
DHARMAPASHA,2026,13,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
DHARMAPASHA,2026,14,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
DHARMAPASHA,2026,15,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
DHARMAPASHA,2026,16,1,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
DHARMAPASHA,2026,17,0,0,1.0,0.09090909090909091,2,SYLHET,1.0,0.0,1.0,1,-0.9898214418809328,0.14231483827328487
DHARMAPASHA,2026,18,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,1.0,1.0,0,-0.9096319953545186,0.41541501300188605
DHARMAPASHA,2026,19,1,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,1.0,0,-0.7557495743542587,0.6548607339452845
DHARMAPASHA,2026,20,0,0,1.0,0.09090909090909091,2,SYLHET,1.0,0.0,1.0,1,-0.5406408174555974,0.8412535328311812
DHARMAPASHA,2026,21,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,1.0,1.0,0,-0.2817325568414298,0.9594929736144974
DHARMAPASHA,2026,22,0,0,0.0,0.09090909090909091,2,SYLHET,0.0,0.0,1.0,0,-1.133107779529596e-15,1.0
DHOBAURA,2026,1,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
DHOBAURA,2026,2,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
DHOBAURA,2026,3,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
DHOBAURA,2026,4,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
DHOBAURA,2026,5,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
DHOBAURA,2026,6,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
DHOBAURA,2026,7,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
DHOBAURA,2026,8,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
DHOBAURA,2026,9,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
DHOBAURA,2026,10,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
DHOBAURA,2026,11,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
DHOBAURA,2026,12,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
DHOBAURA,2026,13,1,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
DHOBAURA,2026,14,1,0,1.0,0.3181818181818182,4,MYMENSINGH,1.0,0.0,1.0,1,-0.7557495743542582,-0.6548607339452852
DHOBAURA,2026,15,0,0,1.0,0.3181818181818182,4,MYMENSINGH,1.0,1.0,2.0,1,-0.909631995354518,-0.41541501300188716
DHOBAURA,2026,16,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,1.0,2.0,0,-0.9898214418809327,-0.14231483827328523
DHOBAURA,2026,17,4,1,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,1.0,0,-0.9898214418809328,0.14231483827328487
DHOBAURA,2026,18,0,0,4.0,0.3181818181818182,4,MYMENSINGH,4.0,0.0,4.0,1,-0.9096319953545186,0.41541501300188605
DHOBAURA,2026,19,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,4.0,4.0,0,-0.7557495743542587,0.6548607339452845
DHOBAURA,2026,20,1,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,0.0,4.0,0,-0.5406408174555974,0.8412535328311812
DHOBAURA,2026,21,0,0,1.0,0.3181818181818182,4,MYMENSINGH,1.0,0.0,1.0,1,-0.2817325568414298,0.9594929736144974
DHOBAURA,2026,22,0,0,0.0,0.3181818181818182,4,MYMENSINGH,0.0,1.0,1.0,0,-1.133107779529596e-15,1.0
DHUNAT,2026,1,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
DHUNAT,2026,2,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
DHUNAT,2026,3,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
DHUNAT,2026,4,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
DHUNAT,2026,5,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
DHUNAT,2026,6,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
DHUNAT,2026,7,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
DHUNAT,2026,8,1,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
DHUNAT,2026,9,0,0,1.0,0.13636363636363635,3,RAJSHAHI,1.0,0.0,1.0,1,0.5406408174555978,-0.8412535328311811
DHUNAT,2026,10,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,1.0,1.0,0,0.28173255684142967,-0.9594929736144974
DHUNAT,2026,11,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,1.0,0,5.66553889764798e-16,-1.0
DHUNAT,2026,12,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
DHUNAT,2026,13,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
DHUNAT,2026,14,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
DHUNAT,2026,15,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
DHUNAT,2026,16,1,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
DHUNAT,2026,17,1,0,1.0,0.13636363636363635,3,RAJSHAHI,1.0,0.0,1.0,1,-0.9898214418809328,0.14231483827328487
DHUNAT,2026,18,0,0,1.0,0.13636363636363635,3,RAJSHAHI,1.0,1.0,2.0,1,-0.9096319953545186,0.41541501300188605
DHUNAT,2026,19,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,1.0,2.0,0,-0.7557495743542587,0.6548607339452845
DHUNAT,2026,20,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,1.0,0,-0.5406408174555974,0.8412535328311812
DHUNAT,2026,21,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
DHUNAT,2026,22,0,0,0.0,0.13636363636363635,3,RAJSHAHI,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
DIGHALIA,2026,1,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
DIGHALIA,2026,2,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
DIGHALIA,2026,3,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
DIGHALIA,2026,4,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
DIGHALIA,2026,5,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
DIGHALIA,2026,6,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
DIGHALIA,2026,7,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
DIGHALIA,2026,8,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
DIGHALIA,2026,9,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
DIGHALIA,2026,10,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
DIGHALIA,2026,11,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
DIGHALIA,2026,12,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
DIGHALIA,2026,13,1,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
DIGHALIA,2026,14,1,0,1.0,0.13636363636363635,3,KHULNA,1.0,0.0,1.0,1,-0.7557495743542582,-0.6548607339452852
DIGHALIA,2026,15,1,0,1.0,0.13636363636363635,3,KHULNA,1.0,1.0,2.0,1,-0.909631995354518,-0.41541501300188716
DIGHALIA,2026,16,0,0,1.0,0.13636363636363635,3,KHULNA,1.0,1.0,3.0,1,-0.9898214418809327,-0.14231483827328523
DIGHALIA,2026,17,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,1.0,2.0,0,-0.9898214418809328,0.14231483827328487
DIGHALIA,2026,18,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,1.0,0,-0.9096319953545186,0.41541501300188605
DIGHALIA,2026,19,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,-0.7557495743542587,0.6548607339452845
DIGHALIA,2026,20,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
DIGHALIA,2026,21,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
DIGHALIA,2026,22,0,0,0.0,0.13636363636363635,3,KHULNA,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
DIMLA,2026,1,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
DIMLA,2026,2,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
DIMLA,2026,3,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
DIMLA,2026,4,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
DIMLA,2026,5,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
DIMLA,2026,6,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
DIMLA,2026,7,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
DIMLA,2026,8,1,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
DIMLA,2026,9,0,0,1.0,0.3181818181818182,3,RANGPUR,1.0,0.0,1.0,1,0.5406408174555978,-0.8412535328311811
DIMLA,2026,10,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,1.0,1.0,0,0.28173255684142967,-0.9594929736144974
DIMLA,2026,11,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,1.0,0,5.66553889764798e-16,-1.0
DIMLA,2026,12,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
DIMLA,2026,13,1,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
DIMLA,2026,14,0,0,1.0,0.3181818181818182,3,RANGPUR,1.0,0.0,1.0,1,-0.7557495743542582,-0.6548607339452852
DIMLA,2026,15,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,1.0,1.0,0,-0.909631995354518,-0.41541501300188716
DIMLA,2026,16,5,1,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,1.0,0,-0.9898214418809327,-0.14231483827328523
DIMLA,2026,17,0,0,5.0,0.3181818181818182,3,RANGPUR,5.0,0.0,5.0,1,-0.9898214418809328,0.14231483827328487
DIMLA,2026,18,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,5.0,5.0,0,-0.9096319953545186,0.41541501300188605
DIMLA,2026,19,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,5.0,0,-0.7557495743542587,0.6548607339452845
DIMLA,2026,20,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
DIMLA,2026,21,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
DIMLA,2026,22,0,0,0.0,0.3181818181818182,3,RANGPUR,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
DINAJPUR SADAR,2026,1,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
DINAJPUR SADAR,2026,2,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
DINAJPUR SADAR,2026,3,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
DINAJPUR SADAR,2026,4,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
DINAJPUR SADAR,2026,5,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
DINAJPUR SADAR,2026,6,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
DINAJPUR SADAR,2026,7,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
DINAJPUR SADAR,2026,8,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
DINAJPUR SADAR,2026,9,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
DINAJPUR SADAR,2026,10,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
DINAJPUR SADAR,2026,11,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
DINAJPUR SADAR,2026,12,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
DINAJPUR SADAR,2026,13,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
DINAJPUR SADAR,2026,14,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
DINAJPUR SADAR,2026,15,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
DINAJPUR SADAR,2026,16,1,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
DINAJPUR SADAR,2026,17,0,0,1.0,0.045454545454545456,1,RANGPUR,1.0,0.0,1.0,1,-0.9898214418809328,0.14231483827328487
DINAJPUR SADAR,2026,18,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,1.0,1.0,0,-0.9096319953545186,0.41541501300188605
DINAJPUR SADAR,2026,19,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,1.0,0,-0.7557495743542587,0.6548607339452845
DINAJPUR SADAR,2026,20,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
DINAJPUR SADAR,2026,21,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
DINAJPUR SADAR,2026,22,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
DOHAR,2026,1,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
DOHAR,2026,2,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
DOHAR,2026,3,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
DOHAR,2026,4,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
DOHAR,2026,5,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
DOHAR,2026,6,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
DOHAR,2026,7,1,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
DOHAR,2026,8,0,0,1.0,0.13636363636363635,2,DHAKA,1.0,0.0,1.0,1,0.7557495743542583,-0.654860733945285
DOHAR,2026,9,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,1.0,1.0,0,0.5406408174555978,-0.8412535328311811
DOHAR,2026,10,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,1.0,0,0.28173255684142967,-0.9594929736144974
DOHAR,2026,11,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
DOHAR,2026,12,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
DOHAR,2026,13,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
DOHAR,2026,14,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
DOHAR,2026,15,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
DOHAR,2026,16,0,0,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
DOHAR,2026,17,2,1,0.0,0.13636363636363635,2,DHAKA,0.0,0.0,0.0,0,-0.9898214418809328,0.14231483827328487
DOHAR,2026,18,0,0,2.0,0.13636363636363635,2,DHAKA,2.0,0.0,2.0,1,-0.9096319953545186,0.41541501300188605
